时间帧,算法,模式,匹配分数,平滑分数,x坐标,y坐标,目标是否锁定,是否发现目标,累计飞行距离,目标x,目标y
346,随机搜索,随机搜索,0.0000,0.0000,393,617,否,否,1041.00,600,400
347,随机搜索,随机搜索,0.0000,0.0000,395,618,否,否,1044.00,600,400
348,随机搜索,随机搜索,0.0000,0.0000,398,619,否,否,1047.00,600,400
349,随机搜索,随机搜索,0.0000,0.0000,401,620,否,否,1050.00,600,400
350,随机搜索,随机搜索,0.0000,0.0000,404,621,否,否,1053.00,600,400
351,随机搜索,随机搜索,0.0000,0.0000,407,621,否,否,1056.00,600,400
352,随机搜索,随机搜索,0.0000,0.0000,410,622,否,否,1059.00,600,400
353,随机搜索,随机搜索,0.0000,0.0000,413,623,否,否,1062.00,600,400
354,随机搜索,随机搜索,0.0000,0.0000,416,624,否,否,1065.00,600,400
355,随机搜索,随机搜索,0.0000,0.0000,418,625,否,否,1068.00,600,400
356,随机搜索,随机搜索,0.0000,0.0000,421,626,否,否,1071.00,600,400
357,随机搜索,随机搜索,0.0000,0.0000,424,626,否,否,1074.00,600,400
358,随机搜索,随机搜索,0.0000,0.0000,427,627,否,否,1077.00,600,400
359,随机搜索,随机搜索,0.0000,0.0000,430,628,否,否,1080.00,600,400
360,随机搜索,随机搜索,0.0000,0.0000,433,629,否,否,1083.00,600,400
361,随机搜索,随机搜索,0.0000,0.0000,435,631,否,否,1086.00,600,400
362,随机搜索,随机搜索,0.0000,0.0000,437,634,否,否,1089.00,600,400
363,随机搜索,随机搜索,0.0000,0.0000,438,636,否,否,1092.00,600,400
364,随机搜索,随机搜索,0.0000,0.0000,440,638,否,否,1095.00,600,400
365,随机搜索,随机搜索,0.0000,0.0000,442,641,否,否,1098.00,600,400
366,随机搜索,随机搜索,0.0000,0.0000,444,643,否,否,1101.00,600,400
367,随机搜索,随机搜索,0.0000,0.0000,446,645,否,否,1104.00,600,400
368,随机搜索,随机搜索,0.0000,0.0000,448,648,否,否,1107.00,600,400
369,随机搜索,随机搜索,0.0000,0.0000,450,650,否,否,1110.00,600,400
370,随机搜索,随机搜索,0.0000,0.0000,451,652,否,否,1113.00,600,400
371,随机搜索,随机搜索,0.0000,0.0000,453,655,否,否,1116.00,600,400
372,随机搜索,随机搜索,0.0000,0.0000,455,657,否,否,1119.00,600,400
373,随机搜索,随机搜索,0.0000,0.0000,457,660,否,否,1122.00,600,400
374,随机搜索,随机搜索,0.0000,0.0000,459,662,否,否,1125.00,600,400
375,随机搜索,随机搜索,0.0000,0.0000,461,664,否,否,1128.00,600,400
376,随机搜索,随机搜索,0.0000,0.0000,463,667,否,否,1131.00,600,400
377,随机搜索,随机搜索,0.0000,0.0000,464,669,否,否,1134.00,600,400
378,随机搜索,随机搜索,0.0000,0.0000,466,671,否,否,1137.00,600,400
379,随机搜索,随机搜索,0.0000,0.0000,468,674,否,否,1140.00,600,400
380,随机搜索,随机搜索,0.0000,0.0000,470,676,否,否,1143.00,600,400
381,随机搜索,随机搜索,0.0000,0.0000,472,678,否,否,1146.00,600,400
382,随机搜索,随机搜索,0.0000,0.0000,474,681,否,否,1149.00,600,400
383,随机搜索,随机搜索,0.0000,0.0000,476,683,否,否,1152.00,600,400
384,随机搜索,随机搜索,0.0000,0.0000,479,683,否,否,1155.00,600,400
385,随机搜索,随机搜索,0.0000,0.0000,482,684,否,否,1158.00,600,400
386,随机搜索,随机搜索,0.0000,0.0000,485,684,否,否,1161.00,600,400
387,随机搜索,随机搜索,0.0000,0.0000,488,685,否,否,1164.00,600,400
388,随机搜索,随机搜索,0.0000,0.0000,491,685,否,否,1167.00,600,400
389,随机搜索,随机搜索,0.0000,0.0000,494,685,否,否,1170.00,600,400
390,随机搜索,随机搜索,0.0000,0.0000,497,686,否,否,1173.00,600,400
391,随机搜索,随机搜索,0.0000,0.0000,499,686,否,否,1176.00,600,400
392,随机搜索,随机搜索,0.0000,0.0000,502,687,否,否,1179.00,600,400
393,随机搜索,随机搜索,0.0000,0.0000,505,687,否,否,1182.00,600,400
394,随机搜索,随机搜索,0.0000,0.0000,508,687,否,否,1185.00,600,400
395,随机搜索,随机搜索,0.0000,0.0000,511,688,否,否,1188.00,600,400
396,随机搜索,随机搜索,0.0000,0.0000,514,688,否,否,1191.00,600,400
397,随机搜索,随机搜索,0.0000,0.0000,517,688,否,否,1194.00,600,400
398,随机搜索,随机搜索,0.0000,0.0000,520,689,否,否,1197.00,600,400
399,随机搜索,随机搜索,0.0000,0.0000,523,689,否,否,1200.00,600,400
400,随机搜索,随机搜索,0.0000,0.0000,526,690,否,否,1203.00,600,400
401,随机搜索,随机搜索,0.0000,0.0000,529,690,否,否,1206.00,600,400
402,随机搜索,随机搜索,0.0000,0.0000,532,690,否,否,1209.00,600,400
403,随机搜索,随机搜索,0.0000,0.0000,535,691,否,否,1212.00,600,400
404,随机搜索,随机搜索,0.0000,0.0000,538,691,否,否,1215.00,600,400
405,随机搜索,随机搜索,0.0000,0.0000,541,692,否,否,1218.00,600,400
406,随机搜索,随机搜索,0.0000,0.0000,544,692,否,否,1221.00,600,400
407,随机搜索,随机搜索,0.0000,0.0000,547,692,否,否,1224.00,600,400
408,随机搜索,随机搜索,0.0000,0.0000,550,693,否,否,1227.00,600,400
409,随机搜索,随机搜索,0.0000,0.0000,553,693,否,否,1230.00,600,400
410,随机搜索,随机搜索,0.0000,0.0000,556,694,否,否,1233.00,600,400
411,随机搜索,随机搜索,0.0000,0.0000,559,694,否,否,1236.00,600,400
412,随机搜索,随机搜索,0.0000,0.0000,562,694,否,否,1239.00,600,400
413,随机搜索,随机搜索,0.0000,0.0000,565,695,否,否,1242.00,600,400
414,随机搜索,随机搜索,0.0000,0.0000,568,695,否,否,1245.00,600,400
415,随机搜索,随机搜索,0.0000,0.0000,571,696,否,否,1248.00,600,400
416,随机搜索,随机搜索,0.0000,0.0000,574,696,否,否,1251.00,600,400
417,随机搜索,随机搜索,0.0000,0.0000,577,696,否,否,1254.00,600,400
418,随机搜索,随机搜索,0.0000,0.0000,580,697,否,否,1257.00,600,400
419,随机搜索,随机搜索,0.0000,0.0000,583,697,否,否,1260.00,600,400
420,随机搜索,随机搜索,0.0000,0.0000,586,697,否,否,1263.00,600,400
421,随机搜索,随机搜索,0.0000,0.0000,589,698,否,否,1266.00,600,400
422,随机搜索,随机搜索,0.0000,0.0000,592,698,否,否,1269.00,600,400
423,随机搜索,随机搜索,0.0000,0.0000,595,699,否,否,1272.00,600,400
424,随机搜索,随机搜索,0.0000,0.0000,598,699,否,否,1275.00,600,400
425,随机搜索,随机搜索,0.0000,0.0000,601,699,否,否,1278.00,600,400
426,随机搜索,随机搜索,0.0000,0.0000,604,700,否,否,1281.00,600,400
427,随机搜索,随机搜索,0.0000,0.0000,607,700,否,否,1284.00,600,400
428,随机搜索,随机搜索,0.0000,0.0000,610,701,否,否,1287.00,600,400
429,随机搜索,随机搜索,0.0000,0.0000,613,701,否,否,1290.00,600,400
430,随机搜索,随机搜索,0.0000,0.0000,615,701,否,否,1293.00,600,400
431,随机搜索,随机搜索,0.0000,0.0000,618,702,否,否,1296.00,600,400
432,随机搜索,随机搜索,0.0000,0.0000,621,702,否,否,1299.00,600,400
433,随机搜索,随机搜索,0.0000,0.0000,624,703,否,否,1302.00,600,400
434,随机搜索,随机搜索,0.0000,0.0000,627,703,否,否,1305.00,600,400
435,随机搜索,随机搜索,0.0000,0.0000,630,703,否,否,1308.00,600,400
436,随机搜索,随机搜索,0.0000,0.0000,633,704,否,否,1311.00,600,400
437,随机搜索,随机搜索,0.0000,0.0000,636,704,否,否,1314.00,600,400
438,随机搜索,随机搜索,0.0000,0.0000,639,705,否,否,1317.00,600,400
439,随机搜索,随机搜索,0.0000,0.0000,642,705,否,否,1320.00,600,400
440,随机搜索,随机搜索,0.0000,0.0000,645,705,否,否,1323.00,600,400
441,随机搜索,随机搜索,0.0000,0.0000,648,706,否,否,1326.00,600,400
442,随机搜索,随机搜索,0.0000,0.0000,651,706,否,否,1329.00,600,400
443,随机搜索,随机搜索,0.0000,0.0000,654,706,否,否,1332.00,600,400
444,随机搜索,随机搜索,0.0000,0.0000,657,707,否,否,1335.00,600,400
445,随机搜索,随机搜索,0.0000,0.0000,660,707,否,否,1338.00,600,400
446,随机搜索,随机搜索,0.0000,0.0000,663,708,否,否,1341.00,600,400
447,随机搜索,随机搜索,0.0000,0.0000,666,708,否,否,1344.00,600,400
448,随机搜索,随机搜索,0.0000,0.0000,668,710,否,否,1347.00,600,400
449,随机搜索,随机搜索,0.0000,0.0000,670,712,否,否,1350.00,600,400
450,随机搜索,随机搜索,0.0000,0.0000,672,714,否,否,1353.00,600,400
451,随机搜索,随机搜索,0.0000,0.0000,674,717,否,否,1356.00,600,400
452,随机搜索,随机搜索,0.0000,0.0000,677,719,否,否,1359.00,600,400
453,随机搜索,随机搜索,0.0000,0.0000,679,721,否,否,1362.00,600,400
454,随机搜索,随机搜索,0.0000,0.0000,681,723,否,否,1365.00,600,400
455,随机搜索,随机搜索,0.0000,0.0000,683,725,否,否,1368.00,600,400
456,随机搜索,随机搜索,0.0000,0.0000,685,727,否,否,1371.00,600,400
457,随机搜索,随机搜索,0.0000,0.0000,687,729,否,否,1374.00,600,400
458,随机搜索,随机搜索,0.0000,0.0000,689,732,否,否,1377.00,600,400
459,随机搜索,随机搜索,0.0000,0.0000,691,734,否,否,1380.00,600,400
460,随机搜索,随机搜索,0.0000,0.0000,693,736,否,否,1383.00,600,400
461,随机搜索,随机搜索,0.0000,0.0000,695,738,否,否,1386.00,600,400
462,随机搜索,随机搜索,0.0000,0.0000,698,740,否,否,1389.00,600,400
463,随机搜索,随机搜索,0.0000,0.0000,700,742,否,否,1392.00,600,400
464,随机搜索,随机搜索,0.0000,0.0000,702,744,否,否,1395.00,600,400
465,随机搜索,随机搜索,0.0000,0.0000,704,747,否,否,1398.00,600,400
466,随机搜索,随机搜索,0.0000,0.0000,705,749,否,否,1401.00,600,400
467,随机搜索,随机搜索,0.0000,0.0000,707,752,否,否,1404.00,600,400
468,随机搜索,随机搜索,0.0000,0.0000,709,754,否,否,1407.00,600,400
469,随机搜索,随机搜索,0.0000,0.0000,710,757,否,否,1410.00,600,400
470,随机搜索,随机搜索,0.0000,0.0000,712,759,否,否,1413.00,600,400
471,随机搜索,随机搜索,0.0000,0.0000,713,762,否,否,1416.00,600,400
472,随机搜索,随机搜索,0.0000,0.0000,715,765,否,否,1419.00,600,400
473,随机搜索,随机搜索,0.0000,0.0000,716,767,否,否,1422.00,600,400
474,随机搜索,随机搜索,0.0000,0.0000,718,770,否,否,1425.00,600,400
475,随机搜索,随机搜索,0.0000,0.0000,720,772,否,否,1428.00,600,400
476,随机搜索,随机搜索,0.0000,0.0000,721,775,否,否,1431.00,600,400
477,随机搜索,随机搜索,0.0000,0.0000,723,777,否,否,1434.00,600,400
478,随机搜索,随机搜索,0.0000,0.0000,725,779,否,否,1437.00,600,400
479,随机搜索,随机搜索,0.0000,0.0000,727,782,否,否,1440.00,600,400
480,随机搜索,随机搜索,0.0000,0.0000,729,784,否,否,1443.00,600,400
481,随机搜索,随机搜索,0.0000,0.0000,731,786,否,否,1446.00,600,400
482,随机搜索,随机搜索,0.0000,0.0000,733,788,否,否,1449.00,600,400
483,随机搜索,随机搜索,0.0000,0.0000,735,791,否,否,1452.00,600,400
484,随机搜索,随机搜索,0.0000,0.0000,736,794,否,否,1455.00,600,400
485,随机搜索,随机搜索,0.0000,0.0000,736,796,否,否,1458.00,600,400
486,随机搜索,随机搜索,0.0000,0.0000,736,799,否,否,1461.00,600,400
487,随机搜索,随机搜索,0.0000,0.0000,736,796,否,否,1464.00,600,400
488,随机搜索,随机搜索,0.0000,0.0000,736,794,否,否,1467.00,600,400
489,随机搜索,随机搜索,0.0000,0.0000,736,791,否,否,1470.00,600,400
490,随机搜索,随机搜索,0.0000,0.0000,736,788,否,否,1473.00,600,400
491,随机搜索,随机搜索,0.0000,0.0000,735,785,否,否,1476.00,600,400
492,随机搜索,随机搜索,0.0000,0.0000,735,782,否,否,1479.00,600,400
493,随机搜索,随机搜索,0.0000,0.0000,735,779,否,否,1482.00,600,400
494,随机搜索,随机搜索,0.0000,0.0000,735,776,否,否,1485.00,600,400
495,随机搜索,随机搜索,0.0000,0.0000,735,773,否,否,1488.00,600,400
496,随机搜索,随机搜索,0.0000,0.0000,736,770,否,否,1491.00,600,400
497,随机搜索,随机搜索,0.0000,0.0000,737,767,否,否,1494.00,600,400
498,随机搜索,随机搜索,0.0000,0.0000,737,764,否,否,1497.00,600,400
499,随机搜索,随机搜索,0.0000,0.0000,738,761,否,否,1500.00,600,400
500,随机搜索,随机搜索,0.0000,0.0000,739,758,否,否,1503.00,600,400
501,随机搜索,随机搜索,0.0000,0.0000,739,755,否,否,1506.00,600,400
502,随机搜索,随机搜索,0.0000,0.0000,740,752,否,否,1509.00,600,400
503,随机搜索,随机搜索,0.0000,0.0000,741,749,否,否,1512.00,600,400
504,随机搜索,随机搜索,0.0000,0.0000,741,746,否,否,1515.00,600,400
505,随机搜索,随机搜索,0.0000,0.0000,742,743,否,否,1518.00,600,400
506,随机搜索,随机搜索,0.0000,0.0000,743,740,否,否,1521.00,600,400
507,随机搜索,随机搜索,0.0000,0.0000,743,737,否,否,1524.00,600,400
508,随机搜索,随机搜索,0.0000,0.0000,744,735,否,否,1527.00,600,400
509,随机搜索,随机搜索,0.0000,0.0000,745,732,否,否,1530.00,600,400
510,随机搜索,随机搜索,0.0000,0.0000,745,729,否,否,1533.00,600,400
511,随机搜索,随机搜索,0.0000,0.0000,746,726,否,否,1536.00,600,400
512,随机搜索,随机搜索,0.0000,0.0000,747,723,否,否,1539.00,600,400
513,随机搜索,随机搜索,0.0000,0.0000,747,720,否,否,1542.00,600,400
514,随机搜索,随机搜索,0.0000,0.0000,747,717,否,否,1545.00,600,400
515,随机搜索,随机搜索,0.0000,0.0000,747,714,否,否,1548.00,600,400
516,随机搜索,随机搜索,0.0000,0.0000,747,711,否,否,1551.00,600,400
517,随机搜索,随机搜索,0.0000,0.0000,746,708,否,否,1554.00,600,400
518,随机搜索,随机搜索,0.0000,0.0000,746,705,否,否,1557.00,600,400
519,随机搜索,随机搜索,0.0000,0.0000,746,702,否,否,1560.00,600,400
520,随机搜索,随机搜索,0.0000,0.0000,745,699,否,否,1563.00,600,400
521,随机搜索,随机搜索,0.0000,0.0000,745,696,否,否,1566.00,600,400
522,随机搜索,随机搜索,0.0000,0.0000,745,693,否,否,1569.00,600,400
523,随机搜索,随机搜索,0.0000,0.0000,744,690,否,否,1572.00,600,400
524,随机搜索,随机搜索,0.0000,0.0000,744,687,否,否,1575.00,600,400
525,随机搜索,随机搜索,0.0000,0.0000,744,684,否,否,1578.00,600,400
526,随机搜索,随机搜索,0.0000,0.0000,743,681,否,否,1581.00,600,400
527,随机搜索,随机搜索,0.0000,0.0000,743,678,否,否,1584.00,600,400
528,随机搜索,随机搜索,0.0000,0.0000,743,675,否,否,1587.00,600,400
529,随机搜索,随机搜索,0.0000,0.0000,743,672,否,否,1590.00,600,400
530,随机搜索,随机搜索,0.0000,0.0000,741,670,否,否,1593.00,600,400
531,随机搜索,随机搜索,0.0000,0.0000,739,668,否,否,1596.00,600,400
532,随机搜索,随机搜索,0.0000,0.0000,737,665,否,否,1599.00,600,400
533,随机搜索,随机搜索,0.0000,0.0000,735,663,否,否,1602.00,600,400
534,随机搜索,随机搜索,0.0000,0.0000,733,661,否,否,1605.00,600,400
535,随机搜索,随机搜索,0.0000,0.0000,731,659,否,否,1608.00,600,400
536,随机搜索,随机搜索,0.0000,0.0000,729,657,否,否,1611.00,600,400
537,随机搜索,随机搜索,0.0000,0.0000,727,654,否,否,1614.00,600,400
538,随机搜索,随机搜索,0.0000,0.0000,725,652,否,否,1617.00,600,400
539,随机搜索,随机搜索,0.0000,0.0000,723,650,否,否,1620.00,600,400
540,随机搜索,随机搜索,0.0000,0.0000,721,648,否,否,1623.00,600,400
541,随机搜索,随机搜索,0.0000,0.0000,719,645,否,否,1626.00,600,400
542,随机搜索,随机搜索,0.0000,0.0000,717,643,否,否,1629.00,600,400
543,随机搜索,随机搜索,0.0000,0.0000,715,641,否,否,1632.00,600,400
544,随机搜索,随机搜索,0.0000,0.0000,713,639,否,否,1635.00,600,400
545,随机搜索,随机搜索,0.0000,0.0000,711,636,否,否,1638.00,600,400
546,随机搜索,随机搜索,0.0000,0.0000,709,634,否,否,1641.00,600,400
547,随机搜索,随机搜索,0.0000,0.0000,707,632,否,否,1644.00,600,400
548,随机搜索,随机搜索,0.0000,0.0000,705,630,否,否,1647.00,600,400
549,随机搜索,随机搜索,0.0000,0.0000,702,629,否,否,1650.00,600,400
550,随机搜索,随机搜索,0.0000,0.0000,699,628,否,否,1653.00,600,400
551,随机搜索,随机搜索,0.0000,0.0000,696,628,否,否,1656.00,600,400
552,随机搜索,随机搜索,0.0000,0.0000,693,627,否,否,1659.00,600,400
553,随机搜索,随机搜索,0.0000,0.0000,691,625,否,否,1662.00,600,400
554,随机搜索,随机搜索,0.0000,0.0000,689,623,否,否,1665.00,600,400
555,随机搜索,随机搜索,0.0000,0.0000,687,620,否,否,1668.00,600,400
556,随机搜索,随机搜索,0.0000,0.0000,685,618,否,否,1671.00,600,400
557,随机搜索,随机搜索,0.0000,0.0000,683,616,否,否,1674.00,600,400
558,随机搜索,随机搜索,0.0000,0.0000,680,614,否,否,1677.00,600,400
559,随机搜索,随机搜索,0.0000,0.0000,678,612,否,否,1680.00,600,400
560,随机搜索,随机搜索,0.0000,0.0000,676,610,否,否,1683.00,600,400
561,随机搜索,随机搜索,0.0000,0.0000,674,607,否,否,1686.00,600,400
562,随机搜索,随机搜索,0.0000,0.0000,672,605,否,否,1689.00,600,400
563,随机搜索,随机搜索,0.0000,0.0000,670,603,否,否,1692.00,600,400
564,随机搜索,随机搜索,0.0000,0.0000,668,601,否,否,1695.00,600,400
565,随机搜索,随机搜索,0.0000,0.0000,665,601,否,否,1698.00,600,400
566,随机搜索,随机搜索,0.0000,0.0000,662,600,否,否,1701.00,600,400
567,随机搜索,随机搜索,0.0000,0.0000,659,600,否,否,1704.00,600,400
568,随机搜索,随机搜索,0.0000,0.0000,656,600,否,否,1707.00,600,400
569,随机搜索,随机搜索,0.0000,0.0000,653,599,否,否,1710.00,600,400
570,随机搜索,随机搜索,0.0000,0.0000,650,599,否,否,1713.00,600,400
571,随机搜索,随机搜索,0.0000,0.0000,647,598,否,否,1716.00,600,400
572,随机搜索,随机搜索,0.0000,0.0000,644,598,否,否,1719.00,600,400
573,随机搜索,随机搜索,0.0000,0.0000,641,598,否,否,1722.00,600,400
574,随机搜索,随机搜索,0.0000,0.0000,638,597,否,否,1725.00,600,400
575,随机搜索,随机搜索,0.0000,0.0000,635,597,否,否,1728.00,600,400
576,随机搜索,随机搜索,0.0000,0.0000,632,598,否,否,1731.00,600,400
577,随机搜索,随机搜索,0.0000,0.0000,630,599,否,否,1734.00,600,400
578,随机搜索,随机搜索,0.0000,0.0000,627,601,否,否,1737.00,600,400
579,随机搜索,随机搜索,0.0000,0.0000,624,602,否,否,1740.00,600,400
580,随机搜索,随机搜索,0.0000,0.0000,621,603,否,否,1743.00,600,400
581,随机搜索,随机搜索,0.0000,0.0000,619,604,否,否,1746.00,600,400
582,随机搜索,随机搜索,0.0000,0.0000,616,605,否,否,1749.00,600,400
583,随机搜索,随机搜索,0.0000,0.0000,613,606,否,否,1752.00,600,400
584,随机搜索,随机搜索,0.0000,0.0000,610,608,否,否,1755.00,600,400
585,随机搜索,随机搜索,0.0000,0.0000,608,609,否,否,1758.00,600,400
586,随机搜索,随机搜索,0.0000,0.0000,605,610,否,否,1761.00,600,400
587,随机搜索,随机搜索,0.0000,0.0000,602,611,否,否,1764.00,600,400
588,随机搜索,随机搜索,0.0000,0.0000,599,612,否,否,1767.00,600,400
589,随机搜索,随机搜索,0.0000,0.0000,597,614,否,否,1770.00,600,400
590,随机搜索,随机搜索,0.0000,0.0000,594,615,否,否,1773.00,600,400
591,随机搜索,随机搜索,0.0000,0.0000,591,616,否,否,1776.00,600,400
592,随机搜索,随机搜索,0.0000,0.0000,588,617,否,否,1779.00,600,400
593,随机搜索,随机搜索,0.0000,0.0000,586,618,否,否,1782.00,600,400
594,随机搜索,随机搜索,0.0000,0.0000,583,619,否,否,1785.00,600,400
595,随机搜索,随机搜索,0.0000,0.0000,580,621,否,否,1788.00,600,400
596,随机搜索,随机搜索,0.0000,0.0000,577,622,否,否,1791.00,600,400
597,随机搜索,随机搜索,0.0000,0.0000,575,623,否,否,1794.00,600,400
598,随机搜索,随机搜索,0.0000,0.0000,572,624,否,否,1797.00,600,400
599,随机搜索,随机搜索,0.0000,0.0000,569,625,否,否,1800.00,600,400
600,随机搜索,随机搜索,0.0000,0.0000,566,627,否,否,1803.00,600,400
601,随机搜索,随机搜索,0.0000,0.0000,563,628,否,否,1806.00,600,400
602,随机搜索,随机搜索,0.0000,0.0000,561,629,否,否,1809.00,600,400
603,随机搜索,随机搜索,0.0000,0.0000,558,630,否,否,1812.00,600,400
604,随机搜索,随机搜索,0.0000,0.0000,555,631,否,否,1815.00,600,400
605,随机搜索,随机搜索,0.0000,0.0000,552,632,否,否,1818.00,600,400
606,随机搜索,随机搜索,0.0000,0.0000,550,634,否,否,1821.00,600,400
607,随机搜索,随机搜索,0.0000,0.0000,547,635,否,否,1824.00,600,400
608,随机搜索,随机搜索,0.0000,0.0000,544,636,否,否,1827.00,600,400
609,随机搜索,随机搜索,0.0000,0.0000,541,637,否,否,1830.00,600,400
610,随机搜索,随机搜索,0.0000,0.0000,539,638,否,否,1833.00,600,400
611,随机搜索,随机搜索,0.0000,0.0000,536,639,否,否,1836.00,600,400
612,随机搜索,随机搜索,0.0000,0.0000,533,641,否,否,1839.00,600,400
613,随机搜索,随机搜索,0.0000,0.0000,530,642,否,否,1842.00,600,400
614,随机搜索,随机搜索,0.0000,0.0000,528,643,否,否,1845.00,600,400
615,随机搜索,随机搜索,0.0000,0.0000,525,644,否,否,1848.00,600,400
616,随机搜索,随机搜索,0.0000,0.0000,522,645,否,否,1851.00,600,400
617,随机搜索,随机搜索,0.0000,0.0000,519,647,否,否,1854.00,600,400
618,随机搜索,随机搜索,0.0000,0.0000,517,648,否,否,1857.00,600,400
619,随机搜索,随机搜索,0.0000,0.0000,514,649,否,否,1860.00,600,400
620,随机搜索,随机搜索,0.0000,0.0000,511,650,否,否,1863.00,600,400
621,随机搜索,随机搜索,0.0000,0.0000,508,651,否,否,1866.00,600,400
622,随机搜索,随机搜索,0.0000,0.0000,506,652,否,否,1869.00,600,400
623,随机搜索,随机搜索,0.0000,0.0000,503,654,否,否,1872.00,600,400
624,随机搜索,随机搜索,0.0000,0.0000,500,655,否,否,1875.00,600,400
625,随机搜索,随机搜索,0.0000,0.0000,498,657,否,否,1878.00,600,400
626,随机搜索,随机搜索,0.0000,0.0000,496,659,否,否,1881.00,600,400
627,随机搜索,随机搜索,0.0000,0.0000,493,661,否,否,1884.00,600,400
628,随机搜索,随机搜索,0.0000,0.0000,491,663,否,否,1887.00,600,400
629,随机搜索,随机搜索,0.0000,0.0000,488,664,否,否,1890.00,600,400
630,随机搜索,随机搜索,0.0000,0.0000,486,666,否,否,1893.00,600,400
631,随机搜索,随机搜索,0.0000,0.0000,483,668,否,否,1896.00,600,400
632,随机搜索,随机搜索,0.0000,0.0000,481,669,否,否,1899.00,600,400
633,随机搜索,随机搜索,0.0000,0.0000,478,671,否,否,1902.00,600,400
634,随机搜索,随机搜索,0.0000,0.0000,476,673,否,否,1905.00,600,400
635,随机搜索,随机搜索,0.0000,0.0000,473,674,否,否,1908.00,600,400
636,随机搜索,随机搜索,0.0000,0.0000,471,676,否,否,1911.00,600,400
637,随机搜索,随机搜索,0.0000,0.0000,468,677,否,否,1914.00,600,400
638,随机搜索,随机搜索,0.0000,0.0000,466,679,否,否,1917.00,600,400
639,随机搜索,随机搜索,0.0000,0.0000,463,680,否,否,1920.00,600,400
640,随机搜索,随机搜索,0.0000,0.0000,460,682,否,否,1923.00,600,400
641,随机搜索,随机搜索,0.0000,0.0000,458,683,否,否,1926.00,600,400
642,随机搜索,随机搜索,0.0000,0.0000,455,685,否,否,1929.00,600,400
643,随机搜索,随机搜索,0.0000,0.0000,453,686,否,否,1932.00,600,400
644,随机搜索,随机搜索,0.0000,0.0000,450,688,否,否,1935.00,600,400
645,随机搜索,随机搜索,0.0000,0.0000,447,689,否,否,1938.00,600,400
646,随机搜索,随机搜索,0.0000,0.0000,445,691,否,否,1941.00,600,400
647,随机搜索,随机搜索,0.0000,0.0000,442,692,否,否,1944.00,600,400
648,随机搜索,随机搜索,0.0000,0.0000,440,694,否,否,1947.00,600,400
649,随机搜索,随机搜索,0.0000,0.0000,437,695,否,否,1950.00,600,400
650,随机搜索,随机搜索,0.0000,0.0000,434,697,否,否,1953.00,600,400
651,随机搜索,随机搜索,0.0000,0.0000,432,698,否,否,1956.00,600,400
652,随机搜索,随机搜索,0.0000,0.0000,429,700,否,否,1959.00,600,400
653,随机搜索,随机搜索,0.0000,0.0000,427,701,否,否,1962.00,600,400
654,随机搜索,随机搜索,0.0000,0.0000,424,703,否,否,1965.00,600,400
655,随机搜索,随机搜索,0.0000,0.0000,421,704,否,否,1968.00,600,400
656,随机搜索,随机搜索,0.0000,0.0000,419,706,否,否,1971.00,600,400
657,随机搜索,随机搜索,0.0000,0.0000,416,708,否,否,1974.00,600,400
658,随机搜索,随机搜索,0.0000,0.0000,414,709,否,否,1977.00,600,400
659,随机搜索,随机搜索,0.0000,0.0000,411,711,否,否,1980.00,600,400
660,随机搜索,随机搜索,0.0000,0.0000,409,713,否,否,1983.00,600,400
661,随机搜索,随机搜索,0.0000,0.0000,406,714,否,否,1986.00,600,400
662,随机搜索,随机搜索,0.0000,0.0000,404,716,否,否,1989.00,600,400
663,随机搜索,随机搜索,0.0000,0.0000,401,718,否,否,1992.00,600,400
664,随机搜索,随机搜索,0.0000,0.0000,399,719,否,否,1995.00,600,400
665,随机搜索,随机搜索,0.0000,0.0000,396,721,否,否,1998.00,600,400
666,随机搜索,随机搜索,0.0000,0.0000,394,722,否,否,2001.00,600,400
667,随机搜索,随机搜索,0.0000,0.0000,391,724,否,否,2004.00,600,400
668,随机搜索,随机搜索,0.0000,0.0000,389,726,否,否,2007.00,600,400
669,随机搜索,随机搜索,0.0000,0.0000,386,727,否,否,2010.00,600,400
670,随机搜索,随机搜索,0.0000,0.0000,384,729,否,否,2013.00,600,400
671,随机搜索,随机搜索,0.0000,0.0000,381,731,否,否,2016.00,600,400
672,随机搜索,随机搜索,0.0000,0.0000,379,732,否,否,2019.00,600,400
673,随机搜索,随机搜索,0.0000,0.0000,376,734,否,否,2022.00,600,400
674,随机搜索,随机搜索,0.0000,0.0000,374,736,否,否,2025.00,600,400
675,随机搜索,随机搜索,0.0000,0.0000,371,737,否,否,2028.00,600,400
676,随机搜索,随机搜索,0.0000,0.0000,369,739,否,否,2031.00,600,400
677,随机搜索,随机搜索,0.0000,0.0000,366,740,否,否,2034.00,600,400
678,随机搜索,随机搜索,0.0000,0.0000,364,742,否,否,2037.00,600,400
679,随机搜索,随机搜索,0.0000,0.0000,361,744,否,否,2040.00,600,400
680,随机搜索,随机搜索,0.0000,0.0000,359,745,否,否,2043.00,600,400
681,随机搜索,随机搜索,0.0000,0.0000,356,747,否,否,2046.00,600,400
682,随机搜索,随机搜索,0.0000,0.0000,354,749,否,否,2049.00,600,400
683,随机搜索,随机搜索,0.0000,0.0000,351,750,否,否,2052.00,600,400
684,随机搜索,随机搜索,0.0000,0.0000,349,752,否,否,2055.00,600,400
