时间帧,x坐标,y坐标,累计距离,已发现目标数,是否完成
283,821,65,852.0,0,0
284,818,65,855.0,0,0
285,815,65,858.0,0,0
286,812,65,861.0,0,0
287,809,65,864.0,0,0
288,806,65,867.0,0,0
289,803,65,870.0,0,0
290,800,65,873.0,0,0
291,797,65,876.0,0,0
292,794,65,879.0,0,0
293,791,65,882.0,0,0
294,788,65,885.0,0,0
295,785,65,888.0,0,0
296,782,65,891.0,0,0
297,779,65,894.0,0,0
298,776,65,897.0,0,0
299,773,65,900.0,0,0
300,770,65,903.0,0,0
301,767,65,906.0,0,0
302,764,65,909.0,0,0
303,761,65,912.0,0,0
304,758,65,915.0,0,0
305,755,65,918.0,0,0
306,752,65,921.0,0,0
307,749,65,924.0,0,0
308,746,65,927.0,0,0
309,743,65,930.0,0,0
310,740,65,933.0,0,0
311,737,65,936.0,0,0
312,734,65,939.0,0,0
313,731,65,942.0,0,0
314,728,65,945.0,0,0
315,725,65,948.0,0,0
316,722,65,951.0,0,0
317,719,65,954.0,0,0
318,716,65,957.0,0,0
319,713,65,960.0,0,0
320,710,65,963.0,0,0
321,707,65,966.0,0,0
322,704,65,969.0,0,0
323,701,65,972.0,0,0
324,698,65,975.0,0,0
325,695,65,978.0,0,0
326,692,65,981.0,0,0
327,689,65,984.0,0,0
328,686,65,987.0,0,0
329,683,65,990.0,0,0
330,680,65,993.0,0,0
331,677,65,996.0,0,0
332,674,65,999.0,0,0
333,671,65,1002.0,0,0
334,668,65,1005.0,0,0
335,665,65,1008.0,0,0
336,662,65,1011.0,0,0
337,659,65,1014.0,0,0
338,656,65,1017.0,0,0
339,653,65,1020.0,0,0
340,650,65,1023.0,0,0
341,647,65,1026.0,0,0
342,644,65,1029.0,0,0
343,641,65,1032.0,0,0
344,638,65,1035.0,0,0
345,635,65,1038.0,0,0
346,632,65,1041.0,0,0
347,629,65,1044.0,0,0
348,626,65,1047.0,0,0
349,623,65,1050.0,0,0
350,620,65,1053.0,0,0
351,617,65,1056.0,0,0
352,614,65,1059.0,0,0
353,611,65,1062.0,0,0
354,608,65,1065.0,0,0
355,605,65,1068.0,0,0
356,602,65,1071.0,0,0
357,599,65,1074.0,0,0
358,596,65,1077.0,0,0
359,593,65,1080.0,0,0
360,590,65,1083.0,0,0
361,587,65,1086.0,0,0
362,584,65,1089.0,0,0
363,581,65,1092.0,0,0
364,578,65,1095.0,0,0
365,575,65,1098.0,0,0
366,572,65,1101.0,0,0
367,569,65,1104.0,0,0
368,566,65,1107.0,0,0
369,563,65,1110.0,0,0
370,560,65,1113.0,0,0
371,557,65,1116.0,0,0
372,554,65,1119.0,0,0
373,551,65,1122.0,0,0
374,548,65,1125.0,0,0
375,545,65,1128.0,0,0
376,542,65,1131.0,0,0
377,539,65,1134.0,0,0
378,536,65,1137.0,0,0
379,533,65,1140.0,0,0
380,530,65,1143.0,0,0
381,527,65,1146.0,0,0
382,524,65,1149.0,0,0
383,521,65,1152.0,0,0
384,518,65,1155.0,0,0
385,515,65,1158.0,0,0
386,512,65,1161.0,0,0
387,509,65,1164.0,0,0
388,506,65,1167.0,0,0
389,503,65,1170.0,0,0
390,500,65,1173.0,0,0
391,497,65,1176.0,0,0
392,494,65,1179.0,0,0
393,491,65,1182.0,0,0
394,488,65,1185.0,0,0
395,485,65,1188.0,0,0
396,482,65,1191.0,0,0
397,479,65,1194.0,0,0
398,476,65,1197.0,0,0
399,473,65,1200.0,0,0
400,470,65,1203.0,0,0
401,467,65,1206.0,0,0
402,464,65,1209.0,0,0
403,461,65,1212.0,0,0
404,458,65,1215.0,0,0
405,455,65,1218.0,0,0
406,452,65,1221.0,0,0
407,449,65,1224.0,0,0
408,446,65,1227.0,0,0
409,443,65,1230.0,0,0
410,440,65,1233.0,0,0
411,437,65,1236.0,0,0
412,434,65,1239.0,0,0
413,431,65,1242.0,0,0
414,428,65,1245.0,0,0
415,425,65,1248.0,0,0
416,422,65,1251.0,0,0
417,419,65,1254.0,0,0
418,416,65,1257.0,0,0
419,413,65,1260.0,0,0
420,410,65,1263.0,0,0
421,407,65,1266.0,0,0
422,404,65,1269.0,0,0
423,401,65,1272.0,0,0
424,398,65,1275.0,0,0
425,395,65,1278.0,0,0
426,392,65,1281.0,0,0
427,389,65,1284.0,0,0
428,386,65,1287.0,0,0
429,383,65,1290.0,0,0
430,380,65,1293.0,0,0
431,377,65,1296.0,0,0
432,374,65,1299.0,0,0
433,371,65,1302.0,0,0
434,368,65,1305.0,0,0
435,365,65,1308.0,0,0
436,362,65,1311.0,0,0
437,359,65,1314.0,0,0
438,356,65,1317.0,0,0
439,353,65,1320.0,0,0
440,350,65,1323.0,0,0
441,347,65,1326.0,0,0
442,344,65,1329.0,0,0
443,341,65,1332.0,0,0
444,338,65,1335.0,0,0
445,335,65,1338.0,0,0
446,332,65,1341.0,0,0
447,329,65,1344.0,0,0
448,326,65,1347.0,0,0
449,323,65,1350.0,0,0
450,320,65,1353.0,0,0
451,317,65,1356.0,0,0
452,314,65,1359.0,0,0
453,311,65,1362.0,0,0
454,308,65,1365.0,0,0
455,305,65,1368.0,0,0
456,302,65,1371.0,0,0
457,299,65,1374.0,0,0
458,296,65,1377.0,0,0
459,293,65,1380.0,0,0
460,290,65,1383.0,0,0
461,287,65,1386.0,0,0
462,284,65,1389.0,0,0
463,281,65,1392.0,0,0
464,278,65,1395.0,0,0
465,275,65,1398.0,0,0
466,272,65,1401.0,0,0
467,269,65,1404.0,0,0
468,266,65,1407.0,0,0
469,263,65,1410.0,0,0
470,260,65,1413.0,0,0
471,257,65,1416.0,0,0
472,254,65,1419.0,0,0
473,251,65,1422.0,0,0
474,248,65,1425.0,0,0
475,245,65,1428.0,0,0
476,242,65,1431.0,0,0
477,239,65,1434.0,0,0
478,236,65,1437.0,0,0
479,233,65,1440.0,0,0
480,230,65,1443.0,0,0
481,227,65,1446.0,0,0
482,224,65,1449.0,0,0
483,221,65,1452.0,0,0
484,218,65,1455.0,0,0
485,215,65,1458.0,0,0
486,212,65,1461.0,0,0
487,209,65,1464.0,0,0
488,206,65,1467.0,0,0
489,203,65,1470.0,0,0
490,200,65,1473.0,0,0
491,197,65,1476.0,0,0
492,194,65,1479.0,0,0
493,191,65,1482.0,0,0
494,188,65,1485.0,0,0
495,185,65,1488.0,0,0
496,182,65,1491.0,0,0
497,179,65,1494.0,0,0
498,176,65,1497.0,0,0
499,173,65,1500.0,0,0
500,170,65,1503.0,0,0
501,167,65,1506.0,0,0
502,164,65,1509.0,0,0
503,161,65,1512.0,0,0
504,158,65,1515.0,0,0
505,155,65,1518.0,0,0
506,152,65,1521.0,0,0
507,149,65,1524.0,0,0
508,146,65,1527.0,0,0
509,143,65,1530.0,0,0
510,140,65,1533.0,0,0
511,137,65,1536.0,0,0
512,134,65,1539.0,0,0
513,131,65,1542.0,0,0
514,128,65,1545.0,0,0
515,125,65,1548.0,0,0
516,122,65,1551.0,0,0
517,119,65,1554.0,0,0
518,116,65,1557.0,0,0
519,113,65,1560.0,0,0
520,110,65,1563.0,0,0
521,107,65,1566.0,0,0
522,104,65,1569.0,0,0
523,101,65,1572.0,0,0
524,98,65,1575.0,0,0
525,95,65,1578.0,0,0
526,92,65,1581.0,0,0
527,89,65,1584.0,0,0
528,86,65,1587.0,0,0
529,83,65,1590.0,0,0
530,80,65,1593.0,0,0
531,77,65,1596.0,0,0
532,74,65,1599.0,0,0
533,71,65,1602.0,0,0
534,68,65,1605.0,0,0
535,65,65,1608.0,0,0
536,62,65,1611.0,0,0
537,59,65,1614.0,0,0
538,56,65,1617.0,0,0
539,53,65,1620.0,0,0
540,50,65,1623.0,0,0
541,47,65,1626.0,0,0
542,44,65,1629.0,0,0
543,41,65,1632.0,0,0
544,38,65,1635.0,0,0
545,35,65,1638.0,0,0
546,32,65,1641.0,0,0
547,29,65,1644.0,0,0
548,26,65,1647.0,0,0
549,26,68,1650.0,0,0
550,26,71,1653.0,0,0
551,26,74,1656.0,0,0
552,26,77,1659.0,0,0
553,26,80,1662.0,0,0
554,26,83,1665.0,0,0
555,26,86,1668.0,0,0
556,26,89,1671.0,0,0
557,29,89,1674.0,0,0
558,32,89,1677.0,0,0
559,35,89,1680.0,0,0
560,38,89,1683.0,0,0
561,41,89,1686.0,0,0
562,44,89,1689.0,0,0
563,47,89,1692.0,0,0
564,50,89,1695.0,0,0
565,53,89,1698.0,0,0
566,56,89,1701.0,0,0
567,59,89,1704.0,0,0
568,62,89,1707.0,0,0
569,65,89,1710.0,0,0
570,68,89,1713.0,0,0
571,71,89,1716.0,0,0
572,74,89,1719.0,0,0
573,77,89,1722.0,0,0
574,80,89,1725.0,0,0
575,83,89,1728.0,0,0
576,86,89,1731.0,0,0
577,89,89,1734.0,0,0
578,92,89,1737.0,0,0
579,95,89,1740.0,0,0
580,98,89,1743.0,0,0
581,101,89,1746.0,0,0
582,104,89,1749.0,0,0
583,107,89,1752.0,0,0
584,110,89,1755.0,0,0
585,113,89,1758.0,0,0
586,116,89,1761.0,0,0
587,119,89,1764.0,0,0
588,122,89,1767.0,0,0
589,125,89,1770.0,0,0
590,128,89,1773.0,0,0
591,131,89,1776.0,0,0
592,134,89,1779.0,0,0
593,137,89,1782.0,0,0
594,140,89,1785.0,0,0
595,143,89,1788.0,0,0
596,146,89,1791.0,0,0
597,149,89,1794.0,1,0
598,152,89,1797.0,1,0
599,155,89,1800.0,1,0
600,158,89,1803.0,1,0
601,161,89,1806.0,1,0
602,164,89,1809.0,1,0
603,167,89,1812.0,1,0
604,170,89,1815.0,1,0
605,173,89,1818.0,1,0
606,176,89,1821.0,1,0
