时间帧,算法,模式,匹配分数,平滑分数,x坐标,y坐标,目标是否锁定,是否发现目标,累计飞行距离,目标x,目标y
308,模板匹配引导搜索,巡航模式,0.1999,0.1999,768,287,否,否,927.00,93,509
309,模板匹配引导搜索,巡航模式,0.1999,0.1999,771,287,否,否,930.00,93,509
310,模板匹配引导搜索,巡航模式,0.1999,0.1999,774,287,否,否,933.00,93,509
311,模板匹配引导搜索,巡航模式,0.1999,0.1999,777,287,否,否,936.00,93,509
312,模板匹配引导搜索,巡航模式,0.1999,0.1999,780,287,否,否,939.00,93,509
313,模板匹配引导搜索,巡航模式,0.1999,0.1999,783,287,否,否,942.00,93,509
314,模板匹配引导搜索,巡航模式,0.1999,0.1999,786,287,否,否,945.00,93,509
315,模板匹配引导搜索,巡航模式,0.1999,0.1999,789,287,否,否,948.00,93,509
316,模板匹配引导搜索,巡航模式,0.1999,0.1999,792,287,否,否,951.00,93,509
317,模板匹配引导搜索,巡航模式,0.1999,0.1999,795,287,否,否,954.00,93,509
318,模板匹配引导搜索,巡航模式,0.1999,0.1999,798,287,否,否,957.00,93,509
319,模板匹配引导搜索,巡航模式,0.1999,0.1999,801,287,否,否,960.00,93,509
320,模板匹配引导搜索,巡航模式,0.1999,0.1999,804,288,否,否,963.00,93,509
321,模板匹配引导搜索,巡航模式,0.1999,0.1999,807,288,否,否,966.00,93,509
322,模板匹配引导搜索,巡航模式,0.1999,0.1999,810,288,否,否,969.00,93,509
323,模板匹配引导搜索,巡航模式,0.1999,0.1999,813,288,否,否,972.00,93,509
324,模板匹配引导搜索,巡航模式,0.1933,0.1973,816,288,否,否,975.00,93,509
325,模板匹配引导搜索,巡航模式,0.1816,0.1910,819,288,否,否,978.00,93,509
326,模板匹配引导搜索,巡航模式,0.1693,0.1823,822,288,否,否,981.00,93,509
327,模板匹配引导搜索,巡航模式,0.1605,0.1736,825,288,否,否,984.00,93,509
328,模板匹配引导搜索,巡航模式,0.1605,0.1684,828,288,否,否,987.00,93,509
329,模板匹配引导搜索,巡航模式,0.1605,0.1652,831,288,否,否,990.00,93,509
330,模板匹配引导搜索,巡航模式,0.1605,0.1633,834,288,否,否,993.00,93,509
331,模板匹配引导搜索,巡航模式,0.1605,0.1622,837,288,否,否,996.00,93,509
332,模板匹配引导搜索,巡航模式,0.1605,0.1615,840,288,否,否,999.00,93,509
333,模板匹配引导搜索,巡航模式,0.1605,0.1611,843,288,否,否,1002.00,93,509
334,模板匹配引导搜索,巡航模式,0.1605,0.1609,846,288,否,否,1005.00,93,509
335,模板匹配引导搜索,巡航模式,0.1605,0.1607,849,288,否,否,1008.00,93,509
336,模板匹配引导搜索,巡航模式,0.1605,0.1606,852,288,否,否,1011.00,93,509
337,模板匹配引导搜索,巡航模式,0.1626,0.1614,855,288,否,否,1014.00,93,509
338,模板匹配引导搜索,巡航模式,0.1626,0.1619,858,288,否,否,1017.00,93,509
339,模板匹配引导搜索,巡航模式,0.1626,0.1621,861,288,否,否,1020.00,93,509
340,模板匹配引导搜索,巡航模式,0.1630,0.1625,864,288,否,否,1023.00,93,509
341,模板匹配引导搜索,巡航模式,0.1630,0.1627,867,288,否,否,1026.00,93,509
342,模板匹配引导搜索,巡航模式,0.1630,0.1628,870,288,否,否,1029.00,93,509
343,模板匹配引导搜索,巡航模式,0.1630,0.1629,873,288,否,否,1032.00,93,509
344,模板匹配引导搜索,巡航模式,0.1630,0.1629,876,288,否,否,1035.00,93,509
345,模板匹配引导搜索,巡航模式,0.1630,0.1629,879,288,否,否,1038.00,93,509
346,模板匹配引导搜索,巡航模式,0.1630,0.1629,882,288,否,否,1041.00,93,509
347,模板匹配引导搜索,巡航模式,0.1630,0.1629,885,288,否,否,1044.00,93,509
348,模板匹配引导搜索,巡航模式,0.1690,0.1654,888,288,否,否,1047.00,93,509
349,模板匹配引导搜索,巡航模式,0.1741,0.1689,891,288,否,否,1050.00,93,509
350,模板匹配引导搜索,巡航模式,0.1741,0.1709,894,288,否,否,1053.00,93,509
351,模板匹配引导搜索,巡航模式,0.1741,0.1722,897,288,否,否,1056.00,93,509
352,模板匹配引导搜索,巡航模式,0.1741,0.1729,900,288,否,否,1059.00,93,509
353,模板匹配引导搜索,巡航模式,0.1741,0.1734,903,288,否,否,1062.00,93,509
354,模板匹配引导搜索,巡航模式,0.2049,0.1860,906,288,否,否,1065.00,93,509
355,模板匹配引导搜索,巡航模式,0.2130,0.1968,909,288,否,否,1068.00,93,509
356,模板匹配引导搜索,巡航模式,0.2241,0.2077,912,288,否,否,1071.00,93,509
357,模板匹配引导搜索,巡航模式,0.2474,0.2236,915,288,否,否,1074.00,93,509
358,模板匹配引导搜索,巡航模式,0.2543,0.2359,918,288,否,否,1077.00,93,509
359,模板匹配引导搜索,巡航模式,0.2543,0.2433,921,288,否,否,1080.00,93,509
360,模板匹配引导搜索,巡航模式,0.2543,0.2477,924,288,否,否,1083.00,93,509
361,模板匹配引导搜索,巡航模式,0.2543,0.2504,927,288,否,否,1086.00,93,509
362,模板匹配引导搜索,巡航模式,0.2543,0.2520,930,288,否,否,1089.00,93,509
363,模板匹配引导搜索,巡航模式,0.2543,0.2529,933,288,否,否,1092.00,93,509
364,模板匹配引导搜索,巡航模式,0.2543,0.2535,936,288,否,否,1095.00,93,509
365,模板匹配引导搜索,巡航模式,0.2543,0.2538,939,288,否,否,1098.00,93,509
366,模板匹配引导搜索,巡航模式,0.2543,0.2540,942,288,否,否,1101.00,93,509
367,模板匹配引导搜索,巡航模式,0.2543,0.2542,945,288,否,否,1104.00,93,509
368,模板匹配引导搜索,巡航模式,0.2543,0.2542,948,288,否,否,1107.00,93,509
369,模板匹配引导搜索,巡航模式,0.2543,0.2543,951,288,否,否,1110.00,93,509
370,模板匹配引导搜索,巡航模式,0.2543,0.2543,954,288,否,否,1113.00,93,509
371,模板匹配引导搜索,巡航模式,0.2543,0.2543,957,288,否,否,1116.00,93,509
372,模板匹配引导搜索,巡航模式,0.2543,0.2543,960,288,否,否,1119.00,93,509
373,模板匹配引导搜索,巡航模式,0.2543,0.2543,963,288,否,否,1122.00,93,509
374,模板匹配引导搜索,巡航模式,0.2543,0.2543,966,288,否,否,1125.00,93,509
375,模板匹配引导搜索,巡航模式,0.2543,0.2543,969,288,否,否,1128.00,93,509
376,模板匹配引导搜索,巡航模式,0.2543,0.2543,972,288,否,否,1131.00,93,509
377,模板匹配引导搜索,巡航模式,0.2543,0.2543,975,288,否,否,1134.00,93,509
378,模板匹配引导搜索,巡航模式,0.2543,0.2543,978,289,否,否,1137.00,93,509
379,模板匹配引导搜索,巡航模式,0.2543,0.2543,981,289,否,否,1140.00,93,509
380,模板匹配引导搜索,巡航模式,0.2543,0.2543,984,289,否,否,1143.00,93,509
381,模板匹配引导搜索,巡航模式,0.2543,0.2543,987,289,否,否,1146.00,93,509
382,模板匹配引导搜索,巡航模式,0.2543,0.2543,990,289,否,否,1149.00,93,509
383,模板匹配引导搜索,巡航模式,0.2543,0.2543,993,289,否,否,1152.00,93,509
384,模板匹配引导搜索,巡航模式,0.2544,0.2543,996,289,否,否,1155.00,93,509
385,模板匹配引导搜索,巡航模式,0.2543,0.2543,999,289,否,否,1158.00,93,509
386,模板匹配引导搜索,巡航模式,0.2543,0.2543,1002,289,否,否,1161.00,93,509
387,模板匹配引导搜索,巡航模式,0.2543,0.2543,1005,289,否,否,1164.00,93,509
388,模板匹配引导搜索,巡航模式,0.2543,0.2543,1008,289,否,否,1167.00,93,509
389,模板匹配引导搜索,巡航模式,0.2543,0.2543,1011,289,否,否,1170.00,93,509
390,模板匹配引导搜索,巡航模式,0.2543,0.2543,1014,289,否,否,1173.00,93,509
391,模板匹配引导搜索,巡航模式,0.2543,0.2543,1017,289,否,否,1176.00,93,509
392,模板匹配引导搜索,巡航模式,0.2543,0.2543,1020,289,否,否,1179.00,93,509
393,模板匹配引导搜索,巡航模式,0.2543,0.2543,1023,289,否,否,1182.00,93,509
394,模板匹配引导搜索,巡航模式,0.2543,0.2543,1026,289,否,否,1185.00,93,509
395,模板匹配引导搜索,巡航模式,0.2543,0.2543,1029,289,否,否,1188.00,93,509
396,模板匹配引导搜索,巡航模式,0.2543,0.2543,1032,289,否,否,1191.00,93,509
397,模板匹配引导搜索,巡航模式,0.2543,0.2543,1035,289,否,否,1194.00,93,509
398,模板匹配引导搜索,巡航模式,0.2544,0.2543,1038,289,否,否,1197.00,93,509
399,模板匹配引导搜索,巡航模式,0.2543,0.2543,1041,289,否,否,1200.00,93,509
400,模板匹配引导搜索,巡航模式,0.2543,0.2543,1044,289,否,否,1203.00,93,509
401,模板匹配引导搜索,巡航模式,0.2543,0.2543,1047,289,否,否,1206.00,93,509
402,模板匹配引导搜索,巡航模式,0.2543,0.2543,1050,289,否,否,1209.00,93,509
403,模板匹配引导搜索,巡航模式,0.2543,0.2543,1053,289,否,否,1212.00,93,509
404,模板匹配引导搜索,巡航模式,0.2543,0.2543,1056,289,否,否,1215.00,93,509
405,模板匹配引导搜索,巡航模式,0.2543,0.2543,1059,289,否,否,1218.00,93,509
406,模板匹配引导搜索,巡航模式,0.2543,0.2543,1062,289,否,否,1221.00,93,509
407,模板匹配引导搜索,巡航模式,0.2543,0.2543,1065,289,否,否,1224.00,93,509
408,模板匹配引导搜索,巡航模式,0.2543,0.2543,1068,289,否,否,1227.00,93,509
409,模板匹配引导搜索,巡航模式,0.2543,0.2543,1071,289,否,否,1230.00,93,509
410,模板匹配引导搜索,巡航模式,0.2543,0.2543,1074,289,否,否,1233.00,93,509
411,模板匹配引导搜索,巡航模式,0.2543,0.2543,1077,289,否,否,1236.00,93,509
412,模板匹配引导搜索,巡航模式,0.2543,0.2543,1080,289,否,否,1239.00,93,509
413,模板匹配引导搜索,巡航模式,0.2543,0.2543,1083,289,否,否,1242.00,93,509
414,模板匹配引导搜索,巡航模式,0.2543,0.2543,1086,289,否,否,1245.00,93,509
415,模板匹配引导搜索,巡航模式,0.2543,0.2543,1089,289,否,否,1248.00,93,509
416,模板匹配引导搜索,巡航模式,0.2543,0.2543,1092,289,否,否,1251.00,93,509
417,模板匹配引导搜索,巡航模式,0.2543,0.2543,1095,289,否,否,1254.00,93,509
418,模板匹配引导搜索,巡航模式,0.2543,0.2543,1098,289,否,否,1257.00,93,509
419,模板匹配引导搜索,巡航模式,0.2543,0.2543,1101,289,否,否,1260.00,93,509
420,模板匹配引导搜索,巡航模式,0.2543,0.2543,1104,289,否,否,1263.00,93,509
421,模板匹配引导搜索,巡航模式,0.2543,0.2543,1107,289,否,否,1266.00,93,509
422,模板匹配引导搜索,巡航模式,0.2543,0.2543,1110,289,否,否,1269.00,93,509
423,模板匹配引导搜索,巡航模式,0.2543,0.2543,1113,289,否,否,1272.00,93,509
424,模板匹配引导搜索,巡航模式,0.2544,0.2543,1116,289,否,否,1275.00,93,509
425,模板匹配引导搜索,巡航模式,0.2543,0.2543,1119,289,否,否,1278.00,93,509
426,模板匹配引导搜索,巡航模式,0.2543,0.2543,1122,289,否,否,1281.00,93,509
427,模板匹配引导搜索,巡航模式,0.2543,0.2543,1125,289,否,否,1284.00,93,509
428,模板匹配引导搜索,巡航模式,0.2543,0.2543,1128,289,否,否,1287.00,93,509
429,模板匹配引导搜索,巡航模式,0.2544,0.2543,1131,290,否,否,1290.00,93,509
430,模板匹配引导搜索,巡航模式,0.2543,0.2543,1134,291,否,否,1293.00,93,509
431,模板匹配引导搜索,巡航模式,0.2235,0.2420,1136,292,否,否,1296.00,93,509
432,模板匹配引导搜索,巡航模式,0.1964,0.2238,1138,294,否,否,1299.00,93,509
433,模板匹配引导搜索,巡航模式,0.1964,0.2128,1140,297,否,否,1302.00,93,509
434,模板匹配引导搜索,巡航模式,0.1628,0.1928,1142,299,否,否,1305.00,93,509
435,模板匹配引导搜索,巡航模式,0.1628,0.1808,1143,302,否,否,1308.00,93,509
436,模板匹配引导搜索,巡航模式,0.1630,0.1737,1143,305,否,否,1311.00,93,509
437,模板匹配引导搜索,巡航模式,0.1750,0.1742,1144,308,否,否,1314.00,93,509
438,模板匹配引导搜索,巡航模式,0.1750,0.1745,1144,311,否,否,1317.00,93,509
439,模板匹配引导搜索,巡航模式,0.1750,0.1747,1144,314,否,否,1320.00,93,509
440,模板匹配引导搜索,巡航模式,0.1709,0.1732,1144,317,否,否,1323.00,93,509
441,模板匹配引导搜索,巡航模式,0.1630,0.1691,1144,320,否,否,1326.00,93,509
442,模板匹配引导搜索,巡航模式,0.1630,0.1666,1144,323,否,否,1329.00,93,509
443,模板匹配引导搜索,巡航模式,0.1630,0.1652,1145,326,否,否,1332.00,93,509
444,模板匹配引导搜索,巡航模式,0.1630,0.1643,1145,329,否,否,1335.00,93,509
445,模板匹配引导搜索,巡航模式,0.1630,0.1638,1145,332,否,否,1338.00,93,509
446,模板匹配引导搜索,巡航模式,0.1630,0.1634,1145,335,否,否,1341.00,93,509
447,模板匹配引导搜索,巡航模式,0.1626,0.1631,1145,338,否,否,1344.00,93,509
448,模板匹配引导搜索,巡航模式,0.1626,0.1629,1145,341,否,否,1347.00,93,509
449,模板匹配引导搜索,巡航模式,0.1591,0.1614,1146,344,否,否,1350.00,93,509
450,模板匹配引导搜索,巡航模式,0.1560,0.1592,1146,347,否,否,1353.00,93,509
451,模板匹配引导搜索,巡航模式,0.1448,0.1535,1146,350,否,否,1356.00,93,509
452,模板匹配引导搜索,巡航模式,0.1448,0.1500,1146,353,否,否,1359.00,93,509
453,模板匹配引导搜索,巡航模式,0.1448,0.1479,1146,356,否,否,1362.00,93,509
454,模板匹配引导搜索,巡航模式,0.1448,0.1467,1147,359,否,否,1365.00,93,509
455,模板匹配引导搜索,巡航模式,0.1391,0.1437,1147,362,否,否,1368.00,93,509
456,模板匹配引导搜索,巡航模式,0.1197,0.1341,1147,365,否,否,1371.00,93,509
457,模板匹配引导搜索,巡航模式,0.1197,0.1283,1147,368,否,否,1374.00,93,509
458,模板匹配引导搜索,巡航模式,0.1197,0.1248,1147,371,否,否,1377.00,93,509
459,模板匹配引导搜索,巡航模式,0.1197,0.1228,1147,374,否,否,1380.00,93,509
460,模板匹配引导搜索,巡航模式,0.1197,0.1215,1148,377,否,否,1383.00,93,509
461,模板匹配引导搜索,巡航模式,0.1174,0.1199,1148,380,否,否,1386.00,93,509
462,模板匹配引导搜索,巡航模式,0.1174,0.1189,1148,383,否,否,1389.00,93,509
463,模板匹配引导搜索,巡航模式,0.1174,0.1183,1148,386,否,否,1392.00,93,509
464,模板匹配引导搜索,巡航模式,0.1174,0.1179,1148,389,否,否,1395.00,93,509
465,模板匹配引导搜索,巡航模式,0.1174,0.1177,1147,392,否,否,1398.00,93,509
466,模板匹配引导搜索,巡航模式,0.1423,0.1276,1146,395,否,否,1401.00,93,509
467,模板匹配引导搜索,巡航模式,0.1423,0.1335,1144,397,否,否,1404.00,93,509
468,模板匹配引导搜索,巡航模式,0.1506,0.1403,1142,399,否,否,1407.00,93,509
469,模板匹配引导搜索,巡航模式,0.1721,0.1530,1139,401,否,否,1410.00,93,509
470,模板匹配引导搜索,巡航模式,0.1721,0.1607,1136,402,否,否,1413.00,93,509
471,模板匹配引导搜索,巡航模式,0.1721,0.1653,1133,403,否,否,1416.00,93,509
472,模板匹配引导搜索,巡航模式,0.1721,0.1680,1130,403,否,否,1419.00,93,509
473,模板匹配引导搜索,巡航模式,0.1721,0.1697,1127,403,否,否,1422.00,93,509
474,模板匹配引导搜索,巡航模式,0.1750,0.1718,1124,403,否,否,1425.00,93,509
475,模板匹配引导搜索,巡航模式,0.1750,0.1731,1121,403,否,否,1428.00,93,509
476,模板匹配引导搜索,巡航模式,0.1750,0.1739,1118,403,否,否,1431.00,93,509
477,模板匹配引导搜索,巡航模式,0.1750,0.1743,1115,403,否,否,1434.00,93,509
478,模板匹配引导搜索,巡航模式,0.1750,0.1746,1112,403,否,否,1437.00,93,509
479,模板匹配引导搜索,巡航模式,0.1750,0.1748,1109,403,否,否,1440.00,93,509
480,模板匹配引导搜索,巡航模式,0.1750,0.1749,1106,403,否,否,1443.00,93,509
481,模板匹配引导搜索,巡航模式,0.1750,0.1749,1103,403,否,否,1446.00,93,509
482,模板匹配引导搜索,巡航模式,0.1750,0.1750,1100,403,否,否,1449.00,93,509
483,模板匹配引导搜索,巡航模式,0.1750,0.1750,1097,403,否,否,1452.00,93,509
484,模板匹配引导搜索,巡航模式,0.1750,0.1750,1094,403,否,否,1455.00,93,509
485,模板匹配引导搜索,巡航模式,0.1750,0.1750,1091,403,否,否,1458.00,93,509
486,模板匹配引导搜索,巡航模式,0.1750,0.1750,1088,403,否,否,1461.00,93,509
487,模板匹配引导搜索,巡航模式,0.1721,0.1739,1085,403,否,否,1464.00,93,509
488,模板匹配引导搜索,巡航模式,0.1721,0.1732,1082,403,否,否,1467.00,93,509
489,模板匹配引导搜索,巡航模式,0.1721,0.1728,1079,403,否,否,1470.00,93,509
490,模板匹配引导搜索,巡航模式,0.1721,0.1725,1076,403,否,否,1473.00,93,509
491,模板匹配引导搜索,巡航模式,0.1721,0.1724,1073,403,否,否,1476.00,93,509
492,模板匹配引导搜索,巡航模式,0.1721,0.1723,1070,403,否,否,1479.00,93,509
493,模板匹配引导搜索,巡航模式,0.1721,0.1722,1067,403,否,否,1482.00,93,509
494,模板匹配引导搜索,巡航模式,0.1721,0.1722,1064,403,否,否,1485.00,93,509
495,模板匹配引导搜索,巡航模式,0.1721,0.1722,1061,403,否,否,1488.00,93,509
496,模板匹配引导搜索,巡航模式,0.1721,0.1721,1058,403,否,否,1491.00,93,509
497,模板匹配引导搜索,巡航模式,0.1721,0.1721,1055,403,否,否,1494.00,93,509
498,模板匹配引导搜索,巡航模式,0.1721,0.1721,1052,403,否,否,1497.00,93,509
499,模板匹配引导搜索,巡航模式,0.1721,0.1721,1049,403,否,否,1500.00,93,509
500,模板匹配引导搜索,巡航模式,0.1721,0.1721,1046,403,否,否,1503.00,93,509
501,模板匹配引导搜索,巡航模式,0.1721,0.1721,1043,403,否,否,1506.00,93,509
502,模板匹配引导搜索,巡航模式,0.1721,0.1721,1040,403,否,否,1509.00,93,509
503,模板匹配引导搜索,巡航模式,0.1721,0.1721,1037,403,否,否,1512.00,93,509
504,模板匹配引导搜索,巡航模式,0.1721,0.1721,1034,403,否,否,1515.00,93,509
505,模板匹配引导搜索,巡航模式,0.1721,0.1721,1031,403,否,否,1518.00,93,509
506,模板匹配引导搜索,巡航模式,0.1721,0.1721,1028,403,否,否,1521.00,93,509
507,模板匹配引导搜索,巡航模式,0.1721,0.1721,1025,403,否,否,1524.00,93,509
508,模板匹配引导搜索,巡航模式,0.1721,0.1721,1022,403,否,否,1527.00,93,509
509,模板匹配引导搜索,巡航模式,0.1721,0.1721,1019,403,否,否,1530.00,93,509
510,模板匹配引导搜索,巡航模式,0.1721,0.1721,1016,403,否,否,1533.00,93,509
511,模板匹配引导搜索,巡航模式,0.1721,0.1721,1013,403,否,否,1536.00,93,509
512,模板匹配引导搜索,巡航模式,0.1721,0.1721,1010,403,否,否,1539.00,93,509
513,模板匹配引导搜索,巡航模式,0.1721,0.1721,1007,403,否,否,1542.00,93,509
514,模板匹配引导搜索,巡航模式,0.1721,0.1721,1004,403,否,否,1545.00,93,509
515,模板匹配引导搜索,巡航模式,0.1721,0.1721,1001,403,否,否,1548.00,93,509
516,模板匹配引导搜索,巡航模式,0.1721,0.1721,998,404,否,否,1551.00,93,509
517,模板匹配引导搜索,巡航模式,0.1721,0.1721,995,404,否,否,1554.00,93,509
518,模板匹配引导搜索,巡航模式,0.1721,0.1721,992,404,否,否,1557.00,93,509
519,模板匹配引导搜索,巡航模式,0.1721,0.1721,989,404,否,否,1560.00,93,509
520,模板匹配引导搜索,巡航模式,0.1721,0.1721,986,404,否,否,1563.00,93,509
521,模板匹配引导搜索,巡航模式,0.1721,0.1721,983,404,否,否,1566.00,93,509
522,模板匹配引导搜索,巡航模式,0.1721,0.1721,980,404,否,否,1569.00,93,509
523,模板匹配引导搜索,巡航模式,0.1721,0.1721,977,404,否,否,1572.00,93,509
524,模板匹配引导搜索,巡航模式,0.1721,0.1721,974,404,否,否,1575.00,93,509
525,模板匹配引导搜索,巡航模式,0.1721,0.1721,971,404,否,否,1578.00,93,509
526,模板匹配引导搜索,巡航模式,0.1721,0.1721,968,404,否,否,1581.00,93,509
527,模板匹配引导搜索,巡航模式,0.1721,0.1721,965,404,否,否,1584.00,93,509
528,模板匹配引导搜索,巡航模式,0.1721,0.1721,962,404,否,否,1587.00,93,509
529,模板匹配引导搜索,巡航模式,0.1721,0.1721,959,404,否,否,1590.00,93,509
530,模板匹配引导搜索,巡航模式,0.1721,0.1721,956,404,否,否,1593.00,93,509
531,模板匹配引导搜索,巡航模式,0.1721,0.1721,953,404,否,否,1596.00,93,509
532,模板匹配引导搜索,巡航模式,0.1721,0.1721,950,404,否,否,1599.00,93,509
533,模板匹配引导搜索,巡航模式,0.1721,0.1721,947,404,否,否,1602.00,93,509
534,模板匹配引导搜索,巡航模式,0.1721,0.1721,944,404,否,否,1605.00,93,509
535,模板匹配引导搜索,巡航模式,0.1520,0.1641,941,404,否,否,1608.00,93,509
536,模板匹配引导搜索,巡航模式,0.1520,0.1592,938,404,否,否,1611.00,93,509
537,模板匹配引导搜索,巡航模式,0.1520,0.1563,935,404,否,否,1614.00,93,509
538,模板匹配引导搜索,巡航模式,0.1520,0.1546,932,404,否,否,1617.00,93,509
539,模板匹配引导搜索,巡航模式,0.1520,0.1535,929,404,否,否,1620.00,93,509
540,模板匹配引导搜索,巡航模式,0.1477,0.1512,926,404,否,否,1623.00,93,509
541,模板匹配引导搜索,巡航模式,0.1268,0.1414,923,404,否,否,1626.00,93,509
542,模板匹配引导搜索,巡航模式,0.1152,0.1309,920,404,否,否,1629.00,93,509
543,模板匹配引导搜索,巡航模式,0.1152,0.1246,917,404,否,否,1632.00,93,509
544,模板匹配引导搜索,巡航模式,0.1152,0.1209,914,404,否,否,1635.00,93,509
545,模板匹配引导搜索,巡航模式,0.1152,0.1186,911,404,否,否,1638.00,93,509
546,模板匹配引导搜索,巡航模式,0.1152,0.1172,908,404,否,否,1641.00,93,509
547,模板匹配引导搜索,巡航模式,0.1152,0.1164,905,404,否,否,1644.00,93,509
548,模板匹配引导搜索,巡航模式,0.1152,0.1159,902,404,否,否,1647.00,93,509
549,模板匹配引导搜索,巡航模式,0.1152,0.1156,899,404,否,否,1650.00,93,509
550,模板匹配引导搜索,巡航模式,0.1140,0.1150,896,404,否,否,1653.00,93,509
551,模板匹配引导搜索,巡航模式,0.1296,0.1208,893,404,否,否,1656.00,93,509
552,模板匹配引导搜索,巡航模式,0.1444,0.1302,890,404,否,否,1659.00,93,509
553,模板匹配引导搜索,巡航模式,0.1509,0.1385,887,404,否,否,1662.00,93,509
554,模板匹配引导搜索,巡航模式,0.1509,0.1435,884,404,否,否,1665.00,93,509
555,模板匹配引导搜索,巡航模式,0.1509,0.1465,881,404,否,否,1668.00,93,509
556,模板匹配引导搜索,巡航模式,0.1509,0.1482,878,404,否,否,1671.00,93,509
557,模板匹配引导搜索,巡航模式,0.1509,0.1493,875,404,否,否,1674.00,93,509
558,模板匹配引导搜索,巡航模式,0.1509,0.1500,872,404,否,否,1677.00,93,509
559,模板匹配引导搜索,巡航模式,0.1509,0.1503,869,404,否,否,1680.00,93,509
560,模板匹配引导搜索,巡航模式,0.1509,0.1506,866,404,否,否,1683.00,93,509
561,模板匹配引导搜索,巡航模式,0.1509,0.1507,863,404,否,否,1686.00,93,509
562,模板匹配引导搜索,巡航模式,0.1509,0.1508,860,404,否,否,1689.00,93,509
563,模板匹配引导搜索,巡航模式,0.1509,0.1508,857,404,否,否,1692.00,93,509
564,模板匹配引导搜索,巡航模式,0.1509,0.1509,854,404,否,否,1695.00,93,509
565,模板匹配引导搜索,巡航模式,0.1509,0.1509,851,404,否,否,1698.00,93,509
566,模板匹配引导搜索,巡航模式,0.1509,0.1509,848,404,否,否,1701.00,93,509
567,模板匹配引导搜索,巡航模式,0.1509,0.1509,845,404,否,否,1704.00,93,509
568,模板匹配引导搜索,巡航模式,0.1509,0.1509,842,404,否,否,1707.00,93,509
569,模板匹配引导搜索,巡航模式,0.1509,0.1509,839,405,否,否,1710.00,93,509
570,模板匹配引导搜索,巡航模式,0.1509,0.1509,836,405,否,否,1713.00,93,509
571,模板匹配引导搜索,巡航模式,0.1509,0.1509,833,405,否,否,1716.00,93,509
572,模板匹配引导搜索,巡航模式,0.1509,0.1509,830,405,否,否,1719.00,93,509
573,模板匹配引导搜索,巡航模式,0.1509,0.1509,827,405,否,否,1722.00,93,509
574,模板匹配引导搜索,巡航模式,0.1509,0.1509,824,405,否,否,1725.00,93,509
575,模板匹配引导搜索,巡航模式,0.1509,0.1509,821,405,否,否,1728.00,93,509
576,模板匹配引导搜索,巡航模式,0.1509,0.1509,818,405,否,否,1731.00,93,509
577,模板匹配引导搜索,巡航模式,0.1509,0.1509,815,405,否,否,1734.00,93,509
578,模板匹配引导搜索,巡航模式,0.1509,0.1509,812,405,否,否,1737.00,93,509
579,模板匹配引导搜索,巡航模式,0.1509,0.1509,809,405,否,否,1740.00,93,509
580,模板匹配引导搜索,巡航模式,0.1509,0.1509,806,405,否,否,1743.00,93,509
581,模板匹配引导搜索,巡航模式,0.1509,0.1509,803,405,否,否,1746.00,93,509
582,模板匹配引导搜索,巡航模式,0.1509,0.1509,800,405,否,否,1749.00,93,509
583,模板匹配引导搜索,巡航模式,0.1509,0.1509,797,405,否,否,1752.00,93,509
584,模板匹配引导搜索,巡航模式,0.1509,0.1509,794,405,否,否,1755.00,93,509
585,模板匹配引导搜索,巡航模式,0.1509,0.1509,791,405,否,否,1758.00,93,509
586,模板匹配引导搜索,巡航模式,0.1509,0.1509,788,405,否,否,1761.00,93,509
587,模板匹配引导搜索,巡航模式,0.1509,0.1509,785,405,否,否,1764.00,93,509
588,模板匹配引导搜索,巡航模式,0.1509,0.1509,782,405,否,否,1767.00,93,509
589,模板匹配引导搜索,巡航模式,0.1509,0.1509,779,405,否,否,1770.00,93,509
590,模板匹配引导搜索,巡航模式,0.1509,0.1509,776,405,否,否,1773.00,93,509
591,模板匹配引导搜索,巡航模式,0.1509,0.1509,773,405,否,否,1776.00,93,509
592,模板匹配引导搜索,巡航模式,0.1509,0.1509,770,405,否,否,1779.00,93,509
593,模板匹配引导搜索,巡航模式,0.1509,0.1509,767,405,否,否,1782.00,93,509
594,模板匹配引导搜索,巡航模式,0.1509,0.1509,764,405,否,否,1785.00,93,509
595,模板匹配引导搜索,巡航模式,0.1509,0.1509,761,405,否,否,1788.00,93,509
596,模板匹配引导搜索,巡航模式,0.1509,0.1509,758,405,否,否,1791.00,93,509
597,模板匹配引导搜索,巡航模式,0.1509,0.1509,755,405,否,否,1794.00,93,509
598,模板匹配引导搜索,巡航模式,0.1509,0.1509,752,405,否,否,1797.00,93,509
599,模板匹配引导搜索,巡航模式,0.1509,0.1509,749,405,否,否,1800.00,93,509
600,模板匹配引导搜索,巡航模式,0.1509,0.1509,746,405,否,否,1803.00,93,509
601,模板匹配引导搜索,巡航模式,0.1509,0.1509,743,405,否,否,1806.00,93,509
602,模板匹配引导搜索,巡航模式,0.1509,0.1509,740,405,否,否,1809.00,93,509
603,模板匹配引导搜索,巡航模式,0.1509,0.1509,737,405,否,否,1812.00,93,509
604,模板匹配引导搜索,巡航模式,0.1509,0.1509,734,405,否,否,1815.00,93,509
605,模板匹配引导搜索,巡航模式,0.1509,0.1509,731,405,否,否,1818.00,93,509
606,模板匹配引导搜索,巡航模式,0.1509,0.1509,728,405,否,否,1821.00,93,509
607,模板匹配引导搜索,巡航模式,0.1509,0.1509,725,405,否,否,1824.00,93,509
